,feat_0,feat_1,Date,Symbol,Return
3408,-9.312764,-8.9200735,2018-08-29,AAPL,0.014819102
3409,-9.145694,-8.91572,2018-08-30,AAPL,0.009151645
3410,-8.792795,-8.704782,2018-08-31,AAPL,0.011487777
3411,-8.582658,-8.565517,2018-09-04,AAPL,0.0032018274
3412,-8.194254,-8.463396,2018-09-05,AAPL,-0.006546165
3413,-8.1532135,-8.457421,2018-09-06,AAPL,-0.016757065
3414,-8.203828,-8.446213,2018-09-07,AAPL,-0.008100854
3415,-8.089841,-8.383411,2018-09-10,AAPL,-0.013511567
3416,-8.028067,-8.316147,2018-09-11,AAPL,0.024968505
3417,-8.0484,-8.364504,2018-09-12,AAPL,-0.012496791
3418,-8.313731,-8.513717,2018-09-13,AAPL,0.023868121
3419,-8.467824,-8.547347,2018-09-14,AAPL,-0.011416004
3420,-8.583026,-8.615512,2018-09-17,AAPL,-0.026987059
3421,-8.127901,-8.338019,2018-09-18,AAPL,0.0016509221
3422,-8.274843,-8.353228,2018-09-19,AAPL,0.00059549714
3423,-8.429517,-8.454829,2018-09-20,AAPL,0.007573029
3424,-8.559958,-8.601618,2018-09-21,AAPL,-0.010829688
3425,-8.52129,-8.321957,2018-09-24,AAPL,0.014277811
3426,-8.59911,-8.33859,2018-09-25,AAPL,0.006320848
3427,-8.621979,-8.359557,2018-09-26,AAPL,-0.007998055
3428,-8.632238,-8.30899,2018-09-27,AAPL,0.020343337
3429,-8.735545,-8.329728,2018-09-28,AAPL,0.0035057392
3430,-9.006814,-8.384412,2018-10-01,AAPL,0.006710842
3431,-8.84637,-8.378003,2018-10-02,AAPL,0.008849228
3432,-8.638855,-8.287987,2018-10-03,AAPL,0.012095086
3433,-8.583026,-8.243288,2018-10-04,AAPL,-0.017737282
3434,-8.466348,-8.115984,2018-10-05,AAPL,-0.01636191
3435,-8.519862,-8.080868,2018-10-08,AAPL,-0.0023211187
3436,-8.287908,-8.018463,2018-10-09,AAPL,0.013758427
3437,-8.397459,-8.051927,2018-10-10,AAPL,-0.04743348
3438,-7.5619273,-7.6445613,2018-10-11,AAPL,-0.008867076
3439,-7.573009,-7.5537663,2018-10-12,AAPL,0.035096142
3440,-8.22812,-7.885909,2018-10-15,AAPL,-0.021617789
3441,-7.8551545,-7.7516084,2018-10-16,AAPL,0.021797864
3442,-8.2380905,-7.90589,2018-10-17,AAPL,-0.0043307687
3443,-8.022563,-7.8933296,2018-10-18,AAPL,-0.023651065
3444,-7.5968766,-7.6759615,2018-10-19,AAPL,0.015115258
3445,-7.692821,-8.059636,2018-10-22,AAPL,0.0060914815
3446,-7.356418,-8.048188,2018-10-23,AAPL,0.009382539
3447,-7.217369,-8.001526,2018-10-24,AAPL,-0.03490373
3448,-6.787109,-7.712742,2018-10-25,AAPL,0.021661498
3449,-7.138257,-7.883247,2018-10-26,AAPL,-0.01605171
3450,-6.949283,-7.720682,2018-10-29,AAPL,-0.018948624
3451,-6.6887803,-7.570677,2018-10-30,AAPL,0.0049819155
3452,-6.792367,-7.64952,2018-10-31,AAPL,0.02573263
3453,-6.95254,-7.7647133,2018-11-01,AAPL,0.015235626
3454,-6.910929,-7.8227873,2018-11-02,AAPL,-0.06863293
3455,-7.6844616,-7.9995303,2018-11-05,AAPL,-0.028799018
3456,-7.755196,-8.017144,2018-11-06,AAPL,0.010755975
3457,-7.972888,-8.119632,2018-11-07,AAPL,0.0298775
3458,-8.351668,-8.356184,2018-11-08,AAPL,-0.0034830773
3459,-8.461749,-8.346018,2018-11-09,AAPL,-0.019469813
3460,-8.336798,-8.245543,2018-11-12,AAPL,-0.0516872
3461,-7.6857543,-7.9135833,2018-11-13,AAPL,-0.010041492
3462,-7.9594965,-7.9826837,2018-11-14,AAPL,-0.028654046
3463,-7.7172756,-7.8451347,2018-11-15,AAPL,0.0243792
3464,-8.011601,-7.949008,2018-11-16,AAPL,0.0110148145
3465,-8.216742,-7.977236,2018-11-19,AAPL,-0.04043884
3466,-7.6189275,-7.709408,2018-11-20,AAPL,-0.04895697
3467,-7.3190255,-7.488529,2018-11-21,AAPL,-0.0011307102
3468,-7.7376237,-7.7110744,2018-11-23,AAPL,-0.025726918
3469,-7.495412,-7.6193824,2018-11-26,AAPL,0.013433081
3470,-7.6072497,-7.8128023,2018-11-27,AAPL,-0.002178525
3471,-7.665867,-7.8704405,2018-11-28,AAPL,0.037731826
3472,-7.769489,-8.004832,2018-11-29,AAPL,-0.007711764
3473,-7.7145305,-7.9701753,2018-11-30,AAPL,-0.0054170405
3474,-7.587004,-7.9548507,2018-12-03,AAPL,0.034345698
3475,-8.231515,-8.299938,2018-12-04,AAPL,-0.044985592
3476,-7.6724544,-7.9930077,2018-12-06,AAPL,-0.011212092
3477,-7.6825237,-7.920843,2018-12-07,AAPL,-0.036308292
3478,-7.4121847,-7.689756,2018-12-10,AAPL,0.0065663224
3479,-7.442665,-7.7442102,2018-12-11,AAPL,-0.0057357578
3480,-7.581919,-7.7661204,2018-12-12,AAPL,0.00278329
3481,-7.77692,-7.8693447,2018-12-13,AAPL,0.0108808605
3482,-7.9427147,-7.9357753,2018-12-14,AAPL,-0.032520775
3483,-7.792547,-7.7638574,2018-12-17,AAPL,-0.009349834
3484,-7.5842648,-7.59171,2018-12-18,AAPL,0.012908879
3485,-7.7629404,-7.6671476,2018-12-19,AAPL,-0.031688485
3486,-7.721041,-7.453418,2018-12-20,AAPL,-0.025558485
3487,-7.3462725,-7.312674,2018-12-21,AAPL,-0.03967226
3488,-7.215138,-7.2554502,2018-12-24,AAPL,-0.026214702
3489,-6.940395,-7.109891,2018-12-26,AAPL,0.06805257
3490,-7.4087524,-7.3294764,2018-12-27,AAPL,-0.0065109385
3491,-7.3313465,-7.2759395,2018-12-28,AAPL,0.0005121967
3492,-7.4609685,-7.3221602,2018-12-31,AAPL,0.009618827
3493,-7.4817758,-7.38484,2019-01-02,AAPL,0.0011404677
3494,-7.588124,-7.4614415,2019-01-03,AAPL,-0.10492438
3495,-7.2144876,-7.3351912,2019-01-04,AAPL,0.041803297
3496,-7.718351,-7.613874,2019-01-07,AAPL,-0.0022283003
3497,-7.667206,-7.619155,2019-01-08,AAPL,0.018883647
3498,-7.7611084,-7.686695,2019-01-09,AAPL,0.01683918
3499,-7.873344,-7.7491193,2019-01-10,AAPL,0.0031910418
3500,-7.9813204,-7.7471786,2019-01-11,AAPL,-0.009866459
3501,-8.131571,-7.8057365,2019-01-14,AAPL,-0.015151304
3502,-8.098783,-7.787902,2019-01-15,AAPL,0.02026004
3503,-8.308348,-7.8830523,2019-01-16,AAPL,0.012142612
3504,-8.1409235,-7.90425,2019-01-17,AAPL,0.0059202234
3505,-7.9923224,-7.90786,2019-01-18,AAPL,0.0061404826
3506,-7.885259,-8.090273,2019-01-22,AAPL,-0.022701865
3507,-7.17708,-7.893656,2019-01-23,AAPL,0.004036201
3508,-7.182375,-7.917804,2019-01-24,AAPL,-0.007957775
3509,-7.2035565,-7.933112,2019-01-25,AAPL,0.03259968
3510,-7.363461,-8.057016,2019-01-28,AAPL,-0.009297653
3511,-7.1208076,-7.9058247,2019-01-29,AAPL,-0.010418771
3512,-7.0093617,-7.8451347,2019-01-30,AAPL,0.066101015
3513,-8.233137,-8.393352,2019-01-31,AAPL,0.0071754055
3514,-8.385579,-8.402331,2019-02-01,AAPL,0.0004805382
3515,-8.537693,-8.472175,2019-02-04,AAPL,0.028009055
3516,-8.464698,-8.479242,2019-02-05,AAPL,0.01696477
3517,-8.457076,-8.560231,2019-02-06,AAPL,0.00034441194
3518,-8.54572,-8.555776,2019-02-07,AAPL,-0.019121042
3519,-8.436691,-8.490903,2019-02-08,AAPL,0.0011693173
3520,-8.509097,-8.453621,2019-02-11,AAPL,-0.0057674358
3521,-8.462183,-8.465132,2019-02-12,AAPL,0.0085802125
3522,-8.676798,-8.562417,2019-02-13,AAPL,-0.004163374
3523,-8.6459675,-8.550696,2019-02-14,AAPL,0.003636581
3524,-8.76024,-8.572191,2019-02-15,AAPL,-0.0022273029
3525,-8.854578,-8.567892,2019-02-19,AAPL,0.0029881375
3526,-8.728899,-8.637529,2019-02-20,AAPL,0.006414764
3527,-8.752509,-8.653774,2019-02-21,AAPL,-0.0056545082
3528,-8.755417,-8.616542,2019-02-22,AAPL,0.011103797
3529,-8.95381,-8.691324,2019-02-25,AAPL,0.0072580962
3530,-8.829115,-8.723854,2019-02-26,AAPL,0.0005737893
3531,-8.883684,-8.744109,2019-02-27,AAPL,0.003092786
3532,-8.863457,-8.750806,2019-02-28,AAPL,-0.00988457
3533,-8.779039,-8.724051,2019-03-01,AAPL,0.010456259
3534,-9.068172,-8.846789,2019-03-04,AAPL,0.0050168284
3535,-8.812421,-8.75311,2019-03-05,AAPL,-0.0018213905
3536,-8.954807,-8.820388,2019-03-06,AAPL,-0.0057706204
3537,-8.762655,-8.722275,2019-03-07,AAPL,-0.011642111
3538,-8.578336,-8.6172905,2019-03-08,AAPL,0.0023739915
3539,-8.654442,-8.629221,2019-03-11,AAPL,0.034055762
3540,-8.724645,-8.736042,2019-03-12,AAPL,0.011172679
3541,-8.7690115,-8.754414,2019-03-13,AAPL,0.0044123395
3542,-8.7908535,-8.807059,2019-03-14,AAPL,0.011055279
3543,-8.798017,-8.815935,2019-03-15,AAPL,0.012924339
3544,-8.723262,-8.781783,2019-03-18,AAPL,0.010156713
3545,-8.454829,-8.69181,2019-03-19,AAPL,-0.007956256
3546,-8.406626,-8.62762,2019-03-20,AAPL,0.00870058
3547,-8.413973,-8.624703,2019-03-21,AAPL,0.036168326
3548,-8.11613,-8.430625,2019-03-22,AAPL,-0.020925816
3549,-7.8986845,-8.139964,2019-03-25,AAPL,-0.012164767
3550,-8.16872,-8.160952,2019-03-26,AAPL,-0.0103854155
3551,-8.264217,-8.147503,2019-03-27,AAPL,0.008953852
3552,-8.380331,-8.154551,2019-03-28,AAPL,0.001325592
3553,-8.5755825,-8.204361,2019-03-29,AAPL,0.0064964443
3554,-8.703999,-8.250058,2019-04-01,AAPL,0.006768304
3555,-8.617104,-8.225423,2019-04-02,AAPL,0.014432062
3556,-8.6876335,-8.225269,2019-04-03,AAPL,0.006831575
3557,-8.728502,-8.225192,2019-04-04,AAPL,0.0017389529
3558,-8.70576,-8.216742,2019-04-05,AAPL,0.0066719544
3559,-8.756823,-8.211459,2019-04-08,AAPL,0.015613513
3560,-8.517722,-8.128855,2019-04-09,AAPL,-0.0030030052
3561,-8.441318,-8.037646,2019-04-10,AAPL,0.005598335
3562,-8.533558,-8.034844,2019-04-11,AAPL,-0.008359035
3563,-8.575766,-8.039891,2019-04-12,AAPL,-0.00040219194
3564,-8.699895,-8.103196,2019-04-15,AAPL,0.0018085913
3565,-8.671691,-8.129808,2019-04-16,AAPL,0.000100381454
3566,-8.676412,-8.123945,2019-04-17,AAPL,0.01928585
3567,-8.426108,-8.102399,2019-04-18,AAPL,0.0035873156
3568,-8.307946,-8.166177,2019-04-22,AAPL,0.0032811803
3569,-7.5741763,-8.433869,2019-04-23,AAPL,0.014320285
3570,-7.514477,-8.433699,2019-04-24,AAPL,-0.0015435079
3571,-7.4782753,-8.395362,2019-04-25,AAPL,-0.009116541
3572,-7.4775333,-8.358816,2019-04-26,AAPL,-0.004785399
3573,-7.5412583,-8.397039,2019-04-29,AAPL,0.0015162263
3574,-7.435494,-8.368304,2019-04-30,AAPL,-0.01944396
3575,-7.221979,-8.274212,2019-05-01,AAPL,0.047918893
3576,-8.6836605,-8.777618,2019-05-02,AAPL,-0.0065289624
3577,-8.650343,-8.711839,2019-05-03,AAPL,0.012354636
3578,-8.990042,-8.863245,2019-05-06,AAPL,-0.01556322
3579,-8.503515,-8.655109,2019-05-07,AAPL,-0.027327027
3580,-7.883571,-8.314778,2019-05-08,AAPL,0.00019716089
3581,-7.9250126,-8.295149,2019-05-09,AAPL,-0.010802344
3582,-7.6919956,-8.216971,2019-05-10,AAPL,-0.013896428
3583,-7.9810476,-8.339486,2019-05-13,AAPL,-0.059876855
3584,-7.371935,-7.8720527,2019-05-14,AAPL,0.01570629
3585,-7.978596,-8.132233,2019-05-15,AAPL,0.0119080385
3586,-8.313812,-8.337205,2019-05-16,AAPL,-0.004409456
3587,-8.196756,-8.235612,2019-05-17,AAPL,-0.005698021
3588,-8.000011,-8.096038,2019-05-20,AAPL,-0.03176918
3589,-7.782835,-7.905234,2019-05-21,AAPL,0.018989453
3590,-8.102182,-8.089697,2019-05-22,AAPL,-0.020684045
3591,-7.872182,-7.9087796,2019-05-23,AAPL,-0.017217068
3592,-7.708516,-7.792671,2019-05-24,AAPL,-0.0038479818
3593,-8.009596,-8.015618,2019-05-28,AAPL,-0.004143343
3594,-7.829661,-7.998774,2019-05-29,AAPL,-0.004780527
3595,-7.923026,-8.046568,2019-05-30,AAPL,0.0051732007
3596,-7.9321146,-7.979209,2019-05-31,AAPL,-0.018281631
3597,-7.9053655,-7.9631395,2019-06-03,AAPL,-0.010161697
3598,-7.747542,-7.9362416,2019-06-04,AAPL,0.035930652
3599,-8.014441,-8.083447,2019-06-05,AAPL,0.01601448
3600,-8.021033,-8.078649,2019-06-06,AAPL,0.01457498
3601,-8.212147,-8.172316,2019-06-07,AAPL,0.026268927
3602,-8.157376,-8.196908,2019-06-10,AAPL,0.0126984175
3603,-8.036035,-8.149504,2019-06-11,AAPL,0.011513073
3604,-8.034215,-8.138637,2019-06-12,AAPL,-0.0031876634
3605,-8.064462,-8.133262,2019-06-13,AAPL,-0.00020600505
3606,-8.177496,-8.178323,2019-06-14,AAPL,-0.007288926
3607,-8.223191,-8.19744,2019-06-17,AAPL,0.0059488574
3608,-8.204285,-8.233911,2019-06-18,AAPL,0.023246191
3609,-8.314536,-8.328836,2019-06-19,AAPL,-0.0029269299
3610,-8.429517,-8.37925,2019-06-20,AAPL,0.008003466
3611,-8.402752,-8.150467,2019-06-21,AAPL,-0.0034150295
3612,-8.389837,-8.149874,2019-06-24,AAPL,-0.001006644
3613,-8.269641,-8.1409235,2019-06-25,AAPL,-0.01527367
3614,-8.170367,-8.095821,2019-06-26,AAPL,0.021398494
3615,-8.110379,-8.072933,2019-06-27,AAPL,-0.0003003454
3616,-8.131057,-8.068301,2019-06-28,AAPL,-0.009153612
3617,-8.042137,-8.036526,2019-07-01,AAPL,0.018174581
3618,-8.63205,-8.195087,2019-07-02,AAPL,0.005837555
3619,-8.946399,-8.244453,2019-07-03,AAPL,0.008252736
3620,-9.092135,-8.2834635,2019-07-05,AAPL,-0.0008809711
3621,-9.104883,-8.270586,2019-07-08,AAPL,-0.020829448
3622,-8.539224,-8.112925,2019-07-09,AAPL,0.006080864
3623,-8.67352,-8.1382675,2019-07-10,AAPL,0.009840117
3624,-8.917025,-8.279346,2019-07-11,AAPL,-0.0073090354
3625,-8.866,-8.252867,2019-07-12,AAPL,0.0076534133
3626,-8.989591,-8.323088,2019-07-15,AAPL,0.009351124
3627,-8.892263,-8.282592,2019-07-16,AAPL,-0.0034658695
3628,-8.878662,-8.28077,2019-07-17,AAPL,-0.005639343
3629,-8.544726,-8.217355,2019-07-18,AAPL,0.011295687
3630,-8.37178,-8.282117,2019-07-19,AAPL,-0.0150400875
3631,-8.097987,-8.191224,2019-07-22,AAPL,0.022596799
3632,-7.656228,-8.432332,2019-07-23,AAPL,0.0077873776
3633,-7.531765,-8.466173,2019-07-24,AAPL,-0.0008143518
3634,-7.5710654,-8.460017,2019-07-25,AAPL,-0.0079386495
3635,-7.581473,-8.414904,2019-07-26,AAPL,0.003471891
3636,-7.6915236,-8.45224,2019-07-29,AAPL,0.009295261
3637,-7.5951343,-8.407132,2019-07-30,AAPL,-0.004301493
3638,-7.491141,-8.384579,2019-07-31,AAPL,0.020198876
3639,-8.383744,-8.549609,2019-08-01,AAPL,-0.021876687
3640,-8.013609,-8.232287,2019-08-02,AAPL,-0.021385225
3641,-8.017144,-8.139153,2019-08-05,AAPL,-0.05376773
3642,-7.4490786,-7.786232,2019-08-06,AAPL,0.018753432
3643,-7.8396673,-7.9402432,2019-08-07,AAPL,0.010302081
3644,-7.9607773,-7.981116,2019-08-08,AAPL,0.021816155
3645,-8.266967,-8.191072,2019-08-09,AAPL,-0.008243093
3646,-8.075932,-8.109943,2019-08-12,AAPL,-0.0025406645
3647,-7.885974,-8.021937,2019-08-13,AAPL,0.04147621
3648,-8.156781,-8.224961,2019-08-14,AAPL,-0.030217009
3649,-7.7005644,-7.919719,2019-08-15,AAPL,-0.0049939533
3650,-7.753979,-7.9521623,2019-08-16,AAPL,0.023320673
3651,-8.137457,-8.159387,2019-08-19,AAPL,0.018472398
3652,-8.22004,-8.281245,2019-08-20,AAPL,4.753868e-05
3653,-8.187292,-8.221885,2019-08-21,AAPL,0.010780246
3654,-8.368386,-8.320502,2019-08-22,AAPL,-0.0008468596
3655,-8.391929,-8.280059,2019-08-23,AAPL,-0.04732273
3656,-7.5867805,-7.879487,2019-08-26,AAPL,0.018820979
3657,-7.9028735,-7.953237,2019-08-27,AAPL,-0.011347985
3658,-7.870505,-7.905562,2019-08-28,AAPL,0.0066880086
3659,-7.9927335,-7.97004,2019-08-29,AAPL,0.016790088
3660,-8.179752,-8.07872,2019-08-30,AAPL,-0.0012926393
3661,-8.184725,-8.095388,2019-09-03,AAPL,-0.014670662
3662,-7.840556,-7.983366,2019-09-04,AAPL,0.016824134
3663,-8.12519,-8.151209,2019-09-05,AAPL,0.019362926
3664,-8.39855,-8.3105955,2019-09-06,AAPL,-9.377784e-05
3665,-8.4260235,-8.341117,2019-09-09,AAPL,0.004258014
3666,-8.273738,-8.328188,2019-09-10,AAPL,0.011743817
3667,-8.385245,-8.371035,2019-09-11,AAPL,0.03130011
3668,-8.356924,-8.455693,2019-09-12,AAPL,-0.0022611527
3669,-8.444322,-8.481867,2019-09-13,AAPL,-0.01962334
3670,-8.383661,-8.403257,2019-09-16,AAPL,0.005243372
3671,-8.317598,-8.378501,2019-09-17,AAPL,0.0036314158
3672,-8.416005,-8.415497,2019-09-18,AAPL,0.009335536
3673,-8.517188,-8.47636,2019-09-19,AAPL,-0.008158159
3674,-8.566705,-8.487038,2019-09-20,AAPL,-0.014725926
3675,-8.448536,-8.12197,2019-09-23,AAPL,0.00453661
3676,-8.495832,-8.143878,2019-09-24,AAPL,-0.0047662784
3677,-8.29491,-8.026812,2019-09-25,AAPL,0.015272344
3678,-8.48695,-8.126216,2019-09-26,AAPL,-0.0051710177
3679,-8.491254,-8.094667,2019-09-27,AAPL,-0.0048779473
3680,-8.3991375,-8.055531,2019-09-30,AAPL,0.02326264
3681,-8.400818,-8.100517,2019-10-01,AAPL,0.0027644034
3682,-8.29858,-8.029951,2019-10-02,AAPL,-0.025387453
3683,-8.036526,-7.8640037,2019-10-03,AAPL,0.008458825
3684,-8.208326,-7.930187,2019-10-04,AAPL,0.02764618
3685,-8.377255,-8.093946,2019-10-07,AAPL,0.00022023036
3686,-8.248578,-8.050233,2019-10-08,AAPL,-0.011784126
3687,-8.080582,-7.9309845,2019-10-09,AAPL,0.011651994
3688,-8.254506,-7.9839115,2019-10-10,AAPL,0.013388369
3689,-8.295309,-8.007455,2019-10-11,AAPL,0.026250703
3690,-8.412536,-8.059991,2019-10-14,AAPL,-0.0014404341
3691,-8.533288,-8.082373,2019-10-15,AAPL,-0.0023345158
3692,-8.665829,-8.165729,2019-10-16,AAPL,-0.0040452266
3693,-8.465045,-8.204361,2019-10-17,AAPL,0.0038752311
3694,-8.350029,-8.253647,2019-10-18,AAPL,0.0047912914
3695,-8.120582,-8.43498,2019-10-21,AAPL,0.017194083
3696,-7.717574,-8.436521,2019-10-22,AAPL,-0.002289426
3697,-7.515826,-8.378418,2019-10-23,AAPL,0.013329667
3698,-7.589468,-8.414058,2019-10-24,AAPL,0.0016435208
3699,-7.627017,-8.442348,2019-10-25,AAPL,0.012241053
3700,-7.631646,-8.463743,2019-10-28,AAPL,0.009967195
3701,-7.5738983,-8.418971,2019-10-29,AAPL,-0.023399532
3702,-7.37093,-8.235612,2019-10-30,AAPL,-0.00012331724
3703,-7.228657,-8.145801,2019-10-31,AAPL,0.022357747
3704,-8.625079,-8.672942,2019-11-01,AAPL,0.027985496
3705,-8.7100725,-8.71017,2019-11-04,AAPL,0.006545648
3706,-8.65874,-8.648439,2019-11-05,AAPL,-0.0014379265
3707,-8.741317,-8.702239,2019-11-06,AAPL,0.00042770768
3708,-8.994787,-8.843327,2019-11-07,AAPL,0.011441065
3709,-9.062197,-8.874717,2019-11-08,AAPL,0.0027330308
3710,-9.102256,-8.883364,2019-11-11,AAPL,0.007887623
3711,-8.935497,-8.850891,2019-11-12,AAPL,-0.000915751
3712,-8.976434,-8.851207,2019-11-13,AAPL,0.009536003
3713,-8.907474,-8.802122,2019-11-14,AAPL,-0.00694355
3714,-8.924219,-8.799966,2019-11-15,AAPL,0.011809372
3715,-9.097606,-8.856161,2019-11-18,AAPL,0.0050294744
3716,-9.038818,-8.798325,2019-11-19,AAPL,-0.0030371796
3717,-9.023498,-8.7281065,2019-11-20,AAPL,-0.011709736
3718,-8.740221,-8.594475,2019-11-21,AAPL,-0.0044935336
3719,-8.580542,-8.487125,2019-11-22,AAPL,-0.0008782146
3720,-8.839869,-8.563419,2019-11-25,AAPL,0.017381864
3721,-8.941987,-8.67487,2019-11-26,AAPL,-0.007839334
3722,-9.0777,-8.714295,2019-11-27,AAPL,0.013342802
3723,-9.15009,-8.758832,2019-11-29,AAPL,-0.0022052375
3724,-8.964366,-8.708993,2019-12-02,AAPL,-0.011629569
3725,-8.669671,-8.581185,2019-12-03,AAPL,-0.017990975
3726,-8.330378,-8.384161,2019-12-04,AAPL,0.0087876385
3727,-8.57806,-8.501216,2019-12-05,AAPL,0.0145644685
3728,-8.609532,-8.538234,2019-12-06,AAPL,0.019132024
3729,-8.806853,-8.707327,2019-12-09,AAPL,-0.014099149
3730,-8.455261,-8.630069,2019-12-10,AAPL,0.0058274353
3731,-8.503604,-8.652439,2019-12-11,AAPL,0.0084933285
3732,-8.509985,-8.667364,2019-12-12,AAPL,0.0025450469
3733,-8.693852,-8.708993,2019-12-13,AAPL,0.013501605
3734,-8.984182,-8.875675,2019-12-16,AAPL,0.016973075
3735,-8.939674,-8.835163,2019-12-17,AAPL,0.0019633397
3736,-9.210907,-8.904444,2019-12-18,AAPL,-0.0023922175
3737,-9.204114,-8.461923,2019-12-19,AAPL,0.0010004288
3738,-9.139847,-8.434553,2019-12-20,AAPL,-0.0020734286
3739,-9.340001,-8.4942465,2019-12-23,AAPL,0.016186638
3740,-9.079823,-8.4755745,2019-12-24,AAPL,0.0009502526
3741,-9.108952,-8.435152,2019-12-26,AAPL,0.01964604
3742,-8.849628,-8.33322,2019-12-27,AAPL,-0.0003795001
3743,-8.31333,-8.199795,2019-12-30,AAPL,0.005917584
3744,-8.263824,-8.174716,2019-12-31,AAPL,0.007279968
3745,-8.451809,-8.156781,2020-01-02,AAPL,0.02255988
3746,-8.234065,-8.066238,2020-01-03,AAPL,-0.009769558
3747,-8.313169,-8.077361,2020-01-06,AAPL,0.007936683
3748,-8.304338,-8.088906,2020-01-07,AAPL,-0.00471423
3749,-8.32018,-8.084811,2020-01-08,AAPL,0.015958317
3750,-8.4469,-8.1424,2020-01-09,AAPL,0.021018365
3751,-8.330378,-8.019852,2020-01-10,AAPL,0.0022582111
3752,-8.268618,-7.9623294,2020-01-13,AAPL,0.021139335
3753,-8.220118,-7.922629,2020-01-14,AAPL,-0.013595279
3754,-8.148244,-7.8609853,2020-01-15,AAPL,-0.004294741
3755,-7.9693623,-7.866447,2020-01-16,AAPL,0.012448691
3756,-7.94539,-7.976896,2020-01-17,AAPL,0.0110100955
3757,-7.958688,-8.110307,2020-01-21,AAPL,-0.0067999633
3758,-7.3362274,-8.017214,2020-01-22,AAPL,0.0035631552
3759,-7.4202504,-8.04678,2020-01-23,AAPL,0.004804305
3760,-7.416188,-8.009804,2020-01-24,AAPL,-0.0028860953
3761,-7.2019405,-8.048681,2020-01-27,AAPL,-0.0298463
3762,-6.956823,-7.8934603,2020-01-28,AAPL,0.027896613
3763,-7.1586127,-7.9844575,2020-01-29,AAPL,0.020716283
3764,-8.204132,-8.348637,2020-01-30,AAPL,-0.0014501476
3765,-8.338019,-8.362276,2020-01-31,AAPL,-0.0453518
3766,-7.636114,-7.9958887,2020-02-03,AAPL,-0.0027500542
3767,-7.972277,-8.125044,2020-02-04,AAPL,0.032480426
3768,-8.213907,-8.316469,2020-02-05,AAPL,0.008121238
3769,-8.344709,-8.348473,2020-02-06,AAPL,0.011629117
3770,-8.580542,-8.453879,2020-02-07,AAPL,-0.013653251
3771,-8.3207445,-8.284812,2020-02-10,AAPL,0.0047383113
3772,-8.335333,-8.306102,2020-02-11,AAPL,-0.00605155
3773,-8.318243,-8.277449,2020-02-12,AAPL,0.023470102
3774,-8.451982,-8.403257,2020-02-13,AAPL,-0.0071465024
3775,-8.559594,-8.413212,2020-02-14,AAPL,0.00024622204
3776,-8.781376,-8.534546,2020-02-18,AAPL,-0.01848022
3777,-8.423812,-8.395446,2020-02-19,AAPL,0.014378885
3778,-8.654156,-8.525579,2020-02-20,AAPL,-0.010311931
3779,-8.4227915,-8.380997,2020-02-21,AAPL,-0.022895135
3780,-8.092577,-8.144247,2020-02-24,AAPL,-0.04866559
3781,-7.32751,-7.8333282,2020-02-25,AAPL,-0.03445911
3782,-7.1110373,-7.670645,2020-02-26,AAPL,0.015739137
3783,-7.3343034,-7.7954016,2020-02-27,AAPL,-0.06760261
3784,-6.669413,-7.3665657,2020-02-28,AAPL,-0.0005851375
3785,-6.426101,-7.0933857,2020-03-02,AAPL,0.089018315
3786,-7.2359667,-7.6058936,2020-03-03,AAPL,-0.032274578
3787,-6.877413,-7.2981896,2020-03-04,AAPL,0.04534101
3788,-7.383526,-7.624222,2020-03-05,AAPL,-0.032974817
3789,-6.8706355,-7.172936,2020-03-06,AAPL,-0.013369045
3790,-6.863374,-7.0429664,2020-03-09,AAPL,-0.082395285
3791,-6.234596,-6.6157136,2020-03-10,AAPL,0.06954625
3792,-6.546585,-6.7878966,2020-03-11,AAPL,-0.03534794
3793,-6.297228,-6.624201,2020-03-12,AAPL,-0.10397778
3794,-5.6812916,-6.173479,2020-03-13,AAPL,0.11315746
3795,-6.3509374,-6.6368256,2020-03-16,AAPL,-0.13770808
3796,-5.3836904,-5.775053,2020-03-17,AAPL,0.043030858
3797,-5.7025504,-6.022202,2020-03-18,AAPL,-0.024784565
3798,-5.6143675,-5.885244,2020-03-19,AAPL,-0.007691563
3799,-5.7587476,-6.032875,2020-03-20,AAPL,-0.06559036
3800,-5.6788545,-6.1519036,2020-03-23,AAPL,-0.021473015
3801,-5.948872,-6.478127,2020-03-24,AAPL,0.09560592
3802,-6.126915,-6.686603,2020-03-25,AAPL,-0.0055239783
3803,-5.913179,-6.519629,2020-03-26,AAPL,0.051285148
3804,-6.229282,-6.708373,2020-03-27,AAPL,-0.04228375
3805,-6.1635685,-6.542399,2020-03-30,AAPL,0.02813836
3806,-6.4524207,-6.69963,2020-03-31,AAPL,-0.0020428214
3807,-6.6330366,-6.8288765,2020-04-01,AAPL,-0.05405193
3808,-6.3252864,-6.5605025,2020-04-02,AAPL,0.016549036
3809,-6.6852126,-6.736115,2020-04-03,AAPL,-0.014475723
3810,-6.7256484,-6.8037567,2020-04-06,AAPL,0.083640054
3811,-7.1125374,-7.1768064,2020-04-07,AAPL,-0.011649873
3812,-6.962998,-7.0738964,2020-04-08,AAPL,0.025272515
3813,-7.3039613,-7.2723985,2020-04-09,AAPL,0.0071902345
3814,-7.3953366,-7.281743,2020-04-13,AAPL,0.01943746
3815,-7.3111134,-7.2585816,2020-04-14,AAPL,0.04926929
